fecha_alta,estado_usuaria,edad,servicio,sexo
122497,22,41,1,0
122498,14,42,2,1
122499,22,79,2,1
122500,22,40,2,1
122501,22,47,3,1
122502,22,18,2,1
122503,14,40,1,0
122504,14,42,2,1
122505,22,42,1,0
122506,22,68,1,1
122507,22,29,3,0
122508,22,49,2,0
122509,14,42,3,1
122510,22,41,2,1
122511,22,45,1,0
122512,27,59,2,0
122513,27,29,2,0
122514,27,59,2,0
122515,22,32,3,1
122516,22,42,1,1
122517,22,61,1,0
122518,22,46,1,1
122519,65,67,1,0
122520,60,43,2,0
122521,60,44,3,0
122522,60,43,3,0
122523,22,59,1,0
122524,22,37,1,0
122525,22,43,2,1
122526,22,40,3,0
122527,22,59,2,0
122528,22,41,1,0
122529,22,30,2,1
122530,22,25,1,0
122531,22,40,2,1
122532,22,51,2,0
122533,22,52,3,0
122534,22,51,3,0
122535,22,35,1,0
122536,22,49,3,0
122537,22,65,3,0
122538,14,42,3,1
122539,14,50,2,1
122540,14,29,1,0
122541,14,49,3,0
122542,14,57,1,0
122543,14,46,1,0
122544,14,62,1,0
122545,14,22,3,0
122546,14,53,1,0
122547,14,49,1,0
122548,14,57,3,0
122549,14,66,1,0
122550,14,45,1,0
122551,14,39,2,1
122552,14,24,3,0
122553,14,34,2,0
122554,14,50,1,0
122555,14,23,1,1
122556,14,30,1,1
122557,14,65,1,0
122558,14,45,2,0
122559,14,40,2,1
122560,14,42,2,1
122561,14,29,2,0
122562,14,42,3,0
122563,14,41,1,0
122564,14,42,3,1
122565,14,33,2,1
122566,14,63,2,0
122567,14,48,1,1
122568,14,56,3,1
122569,14,88,2,1
122570,14,38,1,1
122571,14,32,3,0
122572,14,22,3,0
122573,14,23,1,0
122574,14,33,3,1
122575,14,48,1,0
122576,14,47,2,1
122577,14,74,2,0
122578,14,25,2,0
122579,14,56,1,0
122580,14,25,2,0
122581,14,49,1,1
122582,14,40,2,0
122583,14,68,2,1
122584,14,42,1,1
122585,14,25,1,0
122586,14,69,1,0
122587,14,84,2,0
122588,14,50,2,0
122589,14,46,3,1
122590,14,39,2,0
122591,14,62,1,0
122592,14,22,1,1
122593,14,49,1,0
122594,14,55,1,1
122595,14,46,1,1
122596,14,42,3,1
122597,14,72,2,1
122598,14,55,2,0
122599,14,33,1,1
122600,14,41,3,1
122601,14,39,1,0
122602,14,51,1,0
122603,14,77,2,0
122604,14,31,2,0
122605,14,35,3,0
122606,14,38,3,0
122607,14,30,1,1
122608,14,32,3,0
122609,14,28,1,0
122610,14,55,3,0
122611,14,44,1,0
122612,14,40,2,0
122613,14,50,2,1
122614,14,55,3,0
122615,14,50,1,1
122616,14,31,1,0
122617,14,62,1,1
122618,14,22,2,0
122619,14,40,1,0
122620,14,37,1,1
122621,14,76,2,0
122622,14,36,1,1
122623,14,62,2,0
122624,14,59,1,1
122625,14,23,1,0
122626,14,62,2,0
122627,14,50,2,0
122628,14,53,2,1
122629,14,59,3,1
122630,14,50,2,0
122631,14,50,2,1
122632,14,22,3,0
122633,14,49,1,0
122634,14,25,1,0
122635,14,35,1,0
122636,14,56,2,0
122637,14,54,2,0
122638,22,52,1,0
122639,22,67,2,0
122640,22,44,1,1
122641,22,25,3,1
122642,22,47,1,0
122643,14,26,1,0
122644,14,29,3,1
122645,14,40,1,0
122646,22,52,3,0
122647,22,44,1,0
122648,14,57,1,0
122649,14,43,1,0
122650,14,52,3,0
122651,14,29,3,1
122652,14,45,3,0
122653,22,56,2,0
122654,22,46,2,0
122655,22,57,1,0
122656,22,29,3,1
122657,22,57,1,1
122658,22,45,1,1
122659,22,50,1,0
122660,22,45,3,1
122661,14,42,3,1
122662,22,45,3,0
122663,53,23,3,1
122664,14,60,1,1
122665,31,29,2,1
122666,14,42,3,1
122667,14,61,1,0
122668,14,37,1,0
122669,44,23,3,1
122670,14,58,1,0
122671,14,52,1,1
122672,9,23,1,0
122673,14,25,1,0
122674,14,59,1,0
122675,14,81,2,0
122676,14,42,3,1
122677,14,42,3,1
122678,14,25,1,0
122679,14,29,2,0
122680,14,40,3,0
122681,14,25,1,0
122682,14,22,1,0
122683,22,33,3,0
122684,22,55,2,1
122685,22,53,1,0
122686,22,22,2,0
122687,22,51,3,1
122688,22,42,3,1
122689,22,40,1,1
122690,22,52,2,0
122691,14,54,1,0
122692,14,61,3,0
122693,14,42,1,0
122694,14,31,3,0
122695,14,54,1,0
122696,14,42,1,1
122697,14,53,3,0
122698,14,66,1,0
122699,14,50,1,0
122700,60,26,3,1
122701,14,46,3,0
122702,14,36,1,0
122703,14,23,1,0
122704,14,42,1,0
122705,14,23,1,0
122706,14,23,1,0
122707,14,23,1,0
122708,14,21,1,0
122709,14,39,1,1
122710,14,57,1,0
122711,14,57,2,0
122712,14,30,2,1
122713,14,19,2,1
122714,14,32,3,0
122715,14,48,1,0
122716,14,61,3,0
122717,14,18,1,0
122718,14,55,1,1
122719,14,62,1,1
122720,14,47,1,1
122721,14,50,1,0
122722,14,38,1,0
122723,14,23,3,1
122724,14,38,1,1
122725,14,68,1,0
122726,14,47,1,1
122727,14,48,1,1
122728,14,33,3,1
122729,14,54,1,0
122730,14,40,1,0
122731,14,44,1,0
122732,14,48,1,1
122733,14,58,1,0
122734,14,23,1,0
122735,14,38,1,0
122736,14,61,1,0
122737,14,40,1,0
122738,14,33,1,1
122739,14,27,1,0
122740,14,36,1,1
122741,14,43,1,1
122742,14,30,1,1
122743,14,60,2,0
122744,14,39,1,0
122745,14,67,2,1
122746,14,55,1,0
122747,14,37,1,1
122748,14,44,1,0
122749,14,65,2,0
122750,14,48,2,0
122751,14,53,2,0
122752,14,32,1,1
122753,14,35,3,1
122754,14,42,2,1
122755,14,39,3,1
122756,14,51,1,0
122757,14,50,2,0
122758,14,50,1,0
122759,14,22,2,0
122760,14,58,2,0
122761,14,19,3,1
122762,14,64,2,0
122763,14,45,1,0
122764,14,48,3,0
122765,14,61,1,0
122766,14,65,1,0
122767,14,65,2,1
122768,14,43,3,0
122769,14,31,3,0
122770,14,50,3,1
122771,14,48,1,0
122772,14,57,2,1
122773,14,40,3,1
122774,14,66,2,1
122775,14,32,1,0
122776,14,47,1,0
122777,14,23,3,0
122778,14,29,1,1
122779,14,34,1,0
122780,14,34,1,1
122781,14,44,1,1
122782,14,53,3,1
122783,14,53,3,1
122784,14,42,1,0
122785,14,35,1,0
122786,27,41,1,0
122787,27,45,1,1
122788,22,38,1,1
122789,27,45,1,1
122790,22,48,1,1
122791,22,68,2,0
122792,15,19,3,0
122793,6,24,3,0
122794,22,50,1,0
122795,48,54,1,1
122796,48,72,2,0
122797,49,44,1,0
122798,50,35,3,0
122799,22,65,2,1
122800,22,52,1,1
122801,22,23,3,1
122802,22,41,2,0
122803,14,33,2,0
122804,14,49,1,0
122805,14,27,2,1
122806,14,37,3,0
122807,14,26,2,1
122808,14,53,3,0
122809,22,21,2,0
122810,14,20,2,0
122811,14,40,3,1
122812,14,40,3,1
122813,14,42,2,1
122814,14,71,1,0
122815,14,46,1,0
122816,14,46,2,1
122817,14,38,2,0
122818,22,27,2,0
122819,14,50,1,0
122820,14,40,1,0
122821,14,49,3,1
122822,14,28,2,0
122823,22,33,1,0
122824,14,42,1,1
122825,22,32,1,0
122826,22,74,3,0
122827,22,54,1,0
122828,22,38,1,1
122829,22,33,1,0
122830,22,59,1,0
122831,22,42,2,1
122832,22,66,3,0
122833,22,30,3,0
122834,22,17,2,0
122835,22,40,3,0
122836,22,42,2,0
122837,22,26,1,1
122838,22,41,1,1
122839,22,57,1,1
122840,65,60,1,0
122841,22,64,1,1
122842,22,30,1,0
122843,22,53,2,0
122844,22,34,1,0
122845,14,41,2,1
122846,14,69,3,0
122847,52,40,3,1
122848,14,42,3,1
122849,14,36,1,1
122850,14,60,1,1
122851,14,33,1,1
122852,14,28,1,0
122853,14,43,3,1
122854,14,45,1,0
122855,14,23,3,1
122856,14,47,1,1
122857,14,55,1,0
122858,14,69,3,0
122859,14,32,3,1
122860,14,66,1,0
122861,14,55,1,0
122862,14,55,1,0
122863,14,45,1,1
122864,14,41,1,1
122865,14,39,1,1
122866,14,57,3,0
122867,14,49,1,1
122868,14,55,3,1
122869,14,47,2,0
122870,14,19,1,1
122871,14,52,1,1
122872,14,53,2,0
122873,14,61,1,0
122874,14,43,2,0
122875,14,23,1,1
122876,14,60,2,1
122877,14,32,2,0
122878,14,48,2,1
122879,14,38,3,0
122880,14,49,1,0
122881,14,23,1,0
122882,14,28,1,0
122883,14,18,1,0
122884,14,51,1,0
122885,14,63,1,1
122886,14,61,3,0
122887,14,24,1,0
122888,14,37,1,1
122889,14,49,1,1
122890,14,75,3,0
122891,14,54,1,1
122892,14,23,1,0
122893,14,30,1,0
122894,14,66,2,1
122895,14,21,3,1
122896,14,48,1,0
122897,14,52,1,1
122898,14,50,1,1
122899,14,28,1,0
122900,14,59,1,1
122901,14,22,3,1
122902,14,51,1,0
122903,14,31,1,0
122904,14,68,1,0
122905,14,35,1,1
122906,14,23,1,0
122907,14,43,3,0
122908,14,47,1,0
122909,14,54,3,0
122910,14,55,1,0
122911,14,62,1,1
122912,14,52,1,0
122913,14,58,1,0
122914,14,19,1,0
122915,14,65,1,0
122916,14,77,2,1
122917,14,55,1,0
122918,14,56,3,0
122919,14,43,1,1
122920,14,29,1,1
122921,14,35,1,1
122922,14,54,3,0
122923,14,45,3,0
122924,14,39,1,0
122925,14,23,1,1
122926,14,23,1,0
122927,14,54,3,1
122928,14,39,1,0
122929,14,62,1,0
122930,14,55,3,1
122931,14,59,1,0
122932,14,76,3,0
122933,14,42,1,0
122934,14,42,3,1
122935,14,43,2,1
122936,22,21,3,1
122937,27,48,3,1
122938,22,43,2,1
122939,22,27,1,1
122940,14,68,2,0
122941,14,39,1,0
122942,22,31,1,1
122943,14,42,3,1
122944,34,32,1,0
122945,14,60,2,0
122946,14,55,2,0
122947,14,42,3,1
122948,14,42,3,1
122949,14,42,3,1
122950,14,48,2,1
122951,14,15,3,0
122952,14,33,1,0
122953,14,29,3,0
122954,34,29,3,1
122955,36,50,3,0
122956,42,29,3,1
122957,14,34,2,0
122958,14,29,2,0
122959,14,32,3,1
122960,14,47,2,0
122961,14,45,1,0
122962,14,31,2,1
122963,14,38,2,0
122964,14,21,2,0
122965,14,24,2,1
122966,14,49,1,1
122967,14,36,2,1
122968,14,41,3,0
122969,50,43,2,0
122970,7,48,3,0
122971,49,20,2,0
122972,49,38,3,1
122973,48,62,2,0
122974,14,33,2,0
122975,14,38,1,1
122976,14,54,2,0
122977,22,52,2,1
122978,22,43,2,1
122979,14,42,3,1
122980,14,45,3,1
122981,14,45,2,0
122982,14,34,1,0
122983,22,40,1,1
122984,22,54,3,1
122985,14,59,3,1
122986,22,49,3,0
122987,22,62,3,1
122988,22,23,1,0
122989,22,41,1,1
122990,22,60,3,0
122991,22,54,3,0
122992,22,35,1,0
122993,22,47,1,1
122994,14,48,3,0
122995,14,61,1,0
122996,14,38,2,1
122997,14,39,2,1
122998,14,49,3,1
122999,14,52,1,0
123000,14,55,3,0
123001,14,57,1,0
123002,14,39,2,1
123003,14,53,2,0
123004,14,38,2,1
123005,14,46,2,0
123006,14,61,3,0
123007,14,42,3,0
123008,14,35,2,0
123009,14,62,1,0
123010,14,60,2,1
123011,14,40,3,0
123012,14,51,2,0
123013,14,27,2,0
123014,14,62,3,0
123015,14,45,2,0
123016,14,42,3,1
123017,14,50,2,0
123018,14,65,1,0
123019,14,49,1,0
123020,14,66,2,1
123021,14,36,2,0
123022,14,23,2,0
123023,14,56,3,0
123024,14,41,2,0
123025,14,46,1,0
123026,14,75,2,0
123027,14,41,2,0
123028,14,50,3,0
123029,14,60,3,0
123030,14,33,2,0
123031,14,56,2,1
123032,14,38,1,0
123033,14,43,2,1
123034,14,48,2,0
123035,14,29,3,0
123036,14,30,2,0
123037,14,50,2,0
123038,14,20,3,1
123039,14,23,2,1
123040,14,37,2,0
123041,14,54,2,1
123042,14,31,2,0
123043,14,29,3,0
123044,14,40,2,1
123045,14,46,2,0
123046,14,46,1,0
123047,14,42,3,1
123048,14,31,1,0
123049,14,42,1,0
123050,14,50,1,0
123051,14,41,3,0
123052,14,63,2,1
123053,14,47,2,1
123054,14,70,2,1
123055,14,32,3,1
123056,14,34,3,1
123057,14,38,2,1
123058,14,65,3,0
123059,14,42,2,0
123060,14,31,3,1
123061,14,25,2,1
123062,14,42,1,0
123063,14,42,1,0
123064,14,50,2,0
123065,14,32,3,0
123066,14,66,1,0
123067,14,40,3,1
123068,14,38,3,0
123069,14,48,2,0
123070,14,71,2,0
123071,14,41,1,0
123072,14,51,2,0
123073,14,28,3,1
123074,14,42,2,1
123075,14,32,3,1
123076,14,52,1,0
123077,14,25,2,0
123078,22,59,3,0
123079,14,29,1,0
123080,14,54,2,0
123081,14,76,2,0
123082,14,76,2,1
123083,14,50,1,0
123084,14,43,1,1
123085,14,63,2,1
123086,14,41,3,0
123087,14,42,2,1
123088,14,49,2,1
123089,14,35,1,1
123090,14,35,2,1
123091,14,33,1,0
123092,14,73,2,1
123093,14,39,2,0
123094,14,33,3,1
123095,14,57,2,0
123096,14,65,3,0
123097,14,42,3,1
123098,14,30,3,1
123099,14,50,2,0
123100,14,23,1,1
123101,14,28,1,0
123102,14,59,1,1
123103,22,45,3,0
123104,22,45,3,0
123105,22,38,1,0
123106,22,49,2,0
123107,22,55,2,1
123108,22,62,2,1
123109,22,40,1,0
123110,22,23,2,0
123111,22,32,1,1
123112,22,34,1,0
123113,22,35,1,0
123114,22,47,1,0
123115,22,45,1,0
123116,22,52,2,0
123117,22,37,1,1
123118,22,28,1,0
123119,22,32,2,0
123120,22,47,3,0
123121,22,61,3,0
123122,22,44,3,1
123123,25,29,3,1
123124,14,42,2,1
123125,66,24,2,0
123126,14,72,2,0
123127,14,27,3,1
123128,14,42,3,1
123129,14,51,1,1
123130,60,34,3,0
123131,14,38,1,1
123132,14,55,2,1
123133,14,75,2,0
123134,14,42,1,1
123135,14,42,1,1
123136,14,45,1,1
123137,14,29,1,1
123138,14,28,3,1
123139,14,62,3,1
123140,14,53,2,0
123141,14,38,3,0
123142,14,42,3,1
123143,14,64,1,0
123144,25,30,1,0
123145,14,25,3,1
123146,14,36,1,0
123147,14,17,1,1
123148,14,42,3,1
123149,14,62,1,0
123150,14,42,3,1
123151,14,62,3,0
123152,14,53,2,1
123153,14,17,3,0
123154,14,42,3,1
123155,14,42,3,1
123156,14,23,3,0
123157,14,60,3,1
123158,14,22,1,1
123159,14,38,2,1
123160,14,51,1,1
123161,14,42,3,1
123162,14,47,1,0
123163,14,32,3,0
123164,14,35,1,0
123165,14,44,2,0
123166,14,52,2,0
123167,14,27,1,0
123168,14,33,2,0
123169,14,73,2,0
123170,14,66,2,0
123171,14,70,2,0
123172,14,42,2,0
123173,14,53,2,0
123174,14,56,2,0
123175,14,20,2,1
123176,14,62,1,0
123177,14,55,1,0
123178,14,42,3,1
123179,14,54,1,0
123180,14,44,1,0
123181,14,42,3,1
123182,14,17,2,0
123183,14,42,3,1
123184,14,45,3,1
123185,14,55,3,0
123186,14,41,3,1
123187,14,44,1,1
123188,14,34,2,1
123189,14,24,1,0
123190,14,42,3,1
123191,14,56,1,0
123192,14,50,2,0
123193,14,57,2,1
123194,14,40,1,0
123195,14,41,1,1
123196,22,47,2,1
123197,22,42,2,1
123198,22,22,3,1
123199,22,49,2,1
123200,22,38,3,1
123201,14,60,2,0
123202,14,38,1,1
123203,14,46,1,0
123204,14,74,2,1
123205,14,71,1,1
123206,14,52,1,0
123207,14,40,3,0
123208,14,53,2,0
123209,14,33,1,0
123210,14,42,3,1
123211,14,78,1,1
123212,14,51,1,0
123213,14,35,2,0
123214,14,32,1,0
123215,14,42,3,1
123216,14,82,1,1
123217,14,29,1,0
123218,14,48,2,0
123219,22,32,1,0
123220,14,58,1,0
123221,22,44,3,1
123222,22,43,2,0
123223,14,41,3,1
123224,14,40,2,0
123225,14,63,2,1
123226,14,35,3,0
123227,14,54,3,0
123228,14,20,1,0
123229,14,75,2,0
123230,14,48,1,0
123231,14,23,2,0
123232,14,35,1,0
123233,14,52,1,1
123234,14,33,1,0
123235,14,25,1,0
123236,14,71,2,1
123237,14,38,2,1
123238,14,33,1,0
123239,14,56,2,0
123240,60,26,3,1
123241,14,54,3,0
123242,66,24,2,0
123243,22,30,2,0
123244,22,36,3,0
123245,22,47,1,1
123246,22,64,1,0
123247,14,44,1,0
123248,14,25,2,0
123249,14,45,1,1
123250,14,25,3,0
123251,14,34,2,0
123252,14,46,1,0
123253,14,42,3,1
123254,14,32,3,0
123255,14,40,1,1
123256,14,59,2,0
123257,27,59,3,0
123258,27,58,2,0
123259,14,50,2,1
123260,14,57,3,0
123261,14,60,2,1
123262,14,77,3,0
123263,14,26,1,1
123264,31,50,1,0
123265,14,37,1,0
123266,14,57,2,0
123267,14,40,1,0
123268,14,37,2,0
123269,14,52,3,0
123270,14,28,1,0
123271,14,27,1,1
123272,14,23,1,1
123273,14,70,2,1
123274,14,58,1,1
123275,14,25,2,0
123276,14,44,1,1
123277,14,47,1,1
123278,14,31,1,0
123279,14,42,1,0
123280,14,38,2,1
123281,22,35,1,0
123282,22,59,1,0
123283,22,54,2,1
123284,22,46,2,0
123285,22,62,3,0
123286,22,52,2,1
123287,22,70,2,1
123288,22,49,1,0
123289,22,55,1,0
123290,22,40,1,0
123291,22,20,2,0
123292,22,60,3,1
123293,22,43,1,0
123294,22,38,3,0
123295,22,69,1,0
123296,22,40,1,0
123297,22,50,1,0
123298,22,62,2,1
123299,14,49,1,1
123300,22,52,3,0
123301,14,62,1,1
123302,14,88,2,0
123303,14,87,2,0
123304,14,88,3,0
123305,14,44,3,0
123306,14,21,2,0
123307,14,75,2,0
123308,14,60,2,0
123309,14,37,1,0
123310,36,31,1,1
123311,36,47,1,1
123312,14,38,3,0
123313,14,21,2,1
123314,14,25,2,1
123315,14,38,3,0
123316,14,42,3,1
123317,14,42,3,0
123318,14,74,1,1
123319,14,32,3,0
123320,14,42,3,1
123321,14,38,1,0
123322,14,32,3,0
123323,14,54,1,0
123324,14,45,1,0
123325,14,29,1,1
123326,14,50,1,1
123327,14,50,1,1
123328,14,49,1,0
123329,14,64,2,0
123330,14,34,2,0
123331,14,47,1,0
123332,14,75,2,0
123333,14,54,2,1
123334,14,26,3,0
123335,14,44,2,1
123336,14,40,1,0
123337,14,51,1,0
123338,14,53,1,0
123339,14,29,3,0
123340,36,55,2,0
123341,14,57,3,0
123342,14,32,1,1
123343,14,45,1,0
123344,14,31,1,0
123345,37,52,1,1
123346,14,61,1,0
123347,14,20,3,1
123348,14,45,2,1
123349,14,42,3,1
123350,14,32,3,0
123351,48,35,3,0
123352,14,52,2,0
123353,14,53,3,1
123354,14,68,1,0
123355,14,49,1,0
123356,14,61,2,0
123357,14,44,1,1
123358,14,53,3,0
123359,14,33,3,0
123360,14,72,1,0
123361,14,45,1,1
123362,14,66,2,0
123363,14,42,3,1
123364,14,64,1,0
123365,49,58,3,0
123366,14,23,2,1
123367,14,34,2,1
123368,14,56,2,0
123369,14,68,2,1
123370,14,17,3,1
123371,14,32,3,0
123372,22,35,1,1
123373,14,32,2,0
123374,14,40,1,0
123375,14,45,2,0
123376,14,55,3,0
123377,14,72,1,0
123378,14,33,2,0
123379,14,40,1,1
123380,14,42,3,1
123381,14,40,2,1
123382,14,36,1,0
123383,14,45,1,0
123384,14,46,2,0
123385,14,28,1,0
123386,14,72,2,0
123387,14,72,2,0
123388,14,49,3,0
123389,14,45,2,1
123390,14,72,2,0
123391,14,65,3,0
123392,14,40,3,1
123393,14,42,3,1
123394,14,42,3,1
123395,14,21,2,1
123396,14,36,1,0
123397,14,31,1,0
123398,14,48,1,0
123399,14,45,2,1
123400,14,40,3,1
123401,14,45,2,0
123402,14,37,2,0
123403,14,23,1,1
123404,14,53,3,1
123405,14,29,1,0
123406,14,66,3,0
123407,14,35,1,0
123408,14,45,1,0
123409,14,26,1,0
123410,14,27,2,0
123411,14,39,1,0
123412,14,72,2,1
123413,14,21,2,0
123414,14,21,1,0
123415,14,65,1,1
123416,14,32,2,0
123417,14,54,2,0
123418,14,42,3,1
123419,14,55,1,0
123420,14,28,1,0
123421,14,61,3,0
123422,14,50,1,1
123423,14,50,1,0
123424,14,63,2,0
123425,14,42,3,1
123426,14,65,2,0
123427,14,64,2,0
123428,14,50,2,1
123429,14,50,2,1
123430,14,32,2,1
123431,14,44,2,0
123432,14,37,1,0
123433,14,64,3,0
123434,14,32,1,0
123435,14,70,2,1
123436,14,35,3,0
123437,14,47,2,0
123438,14,75,1,1
123439,14,66,2,0
123440,14,33,2,0
123441,14,24,3,0
123442,14,28,2,0
123443,14,29,1,1
123444,14,42,3,1
123445,14,45,1,0
123446,14,42,3,1
123447,14,42,3,1
123448,14,31,2,1
123449,14,65,3,0
123450,14,37,1,0
123451,14,45,1,0
123452,14,53,1,1
123453,14,54,3,0
123454,14,70,2,0
123455,14,30,1,0
123456,14,37,2,0
123457,14,38,1,1
123458,14,39,1,0
123459,14,63,1,0
123460,14,35,2,0
123461,14,52,1,0
123462,14,42,2,0
123463,14,50,1,0
123464,14,29,2,1
123465,14,35,1,1
123466,14,35,2,1
123467,14,52,1,1
123468,14,34,2,0
123469,14,62,1,1
123470,14,63,2,0
123471,14,66,2,1
123472,14,29,2,0
123473,14,50,2,1
123474,14,40,3,1
123475,14,48,1,0
123476,22,45,1,0
123477,22,22,3,1
123478,22,46,2,1
123479,22,44,2,0
123480,22,46,1,1
123481,22,67,1,1
123482,22,79,2,1
123483,22,25,3,0
123484,22,32,3,0
123485,22,37,1,1
123486,14,21,3,0
123487,22,31,2,1
123488,14,40,3,0
123489,14,74,3,0
123490,49,39,2,1
123491,48,38,3,0
123492,44,41,3,0
123493,36,36,2,0
123494,36,14,2,1
123495,34,47,2,0
123496,14,39,3,0
123497,14,54,2,0
123498,27,38,1,0
123499,14,38,1,1
123500,14,58,3,0
123501,14,58,2,0
123502,14,21,2,0
123503,14,79,1,0
123504,14,51,1,0
123505,14,32,2,0
123506,14,53,3,0
123507,14,24,2,0
123508,14,45,2,0
123509,14,55,3,0
123510,22,35,1,0
123511,22,46,3,0
123512,22,40,2,0
123513,14,61,1,0
123514,14,23,1,1
123515,14,20,3,1
123516,14,21,3,1
123517,14,69,2,1
123518,14,73,2,0
123519,14,37,3,1
123520,14,53,1,0
123521,14,36,2,1
123522,14,35,2,0
123523,14,47,1,0
123524,14,67,1,0
123525,14,42,3,1
123526,14,43,2,1
123527,14,42,2,1
123528,14,64,2,0
123529,14,52,1,1
123530,14,28,3,1
123531,14,49,1,0
123532,14,37,1,1
123533,14,87,2,0
123534,14,38,2,0
123535,14,62,3,1
123536,22,38,1,0
123537,22,35,1,0
123538,14,33,2,0
123539,22,60,1,1
123540,14,35,2,1
123541,22,54,3,1
123542,14,61,1,0
123543,22,31,2,0
123544,22,24,1,0
123545,14,23,2,0
123546,22,67,2,0
123547,22,82,2,1
123548,22,32,1,1
123549,22,29,2,0
123550,22,73,2,0
123551,22,65,1,0
123552,22,31,2,0
123553,14,75,2,1
123554,14,56,1,0
123555,14,24,2,0
123556,22,23,2,1
123557,14,43,2,0
123558,14,58,1,0
123559,14,58,1,1
123560,14,52,1,0
123561,14,39,2,1
123562,22,48,2,1
123563,22,59,2,0
123564,22,17,3,0
123565,22,71,2,0
123566,14,22,3,1
123567,22,60,1,0
123568,22,73,2,1
123569,22,57,2,0
123570,22,46,1,0
123571,22,51,3,1
123572,28,58,1,1
123573,22,28,1,1
123574,14,28,1,1
123575,22,63,3,1
123576,14,22,3,0
123577,22,54,1,1
123578,14,42,3,1
123579,14,29,3,0
123580,14,39,1,0
123581,14,42,3,1
123582,14,42,1,1
123583,22,39,1,0
123584,14,25,3,0
123585,14,37,2,0
123586,14,54,3,0
123587,22,51,1,0
123588,22,64,3,0
123589,14,36,1,1
123590,22,57,1,0
123591,14,66,2,0
123592,14,43,2,0
123593,14,42,1,1
123594,14,46,2,0
123595,14,38,3,0
123596,14,77,1,0
123597,14,37,1,1
123598,14,33,2,0
123599,14,41,1,1
123600,14,52,2,0
123601,14,42,3,0
123602,14,45,2,0
123603,14,23,1,1
123604,14,28,3,0
123605,14,39,1,0
123606,14,47,1,1
123607,14,73,1,1
123608,14,50,2,0
123609,14,44,2,0
123610,14,22,3,0
123611,14,71,1,0
123612,14,44,2,1
123613,14,45,2,1
123614,14,73,3,0
123615,22,33,2,1
123616,22,41,1,0
123617,22,15,2,0
123618,22,38,2,0
123619,14,50,1,1
123620,22,45,1,0
123621,14,54,3,0
123622,14,17,3,0
123623,14,53,2,1
123624,14,35,2,0
123625,14,56,1,1
123626,14,74,2,1
123627,14,44,3,0
123628,14,73,2,0
123629,14,56,3,1
123630,14,31,2,1
123631,14,70,2,0
123632,14,40,2,1
123633,14,70,2,0
123634,14,57,1,0
123635,14,53,2,0
123636,14,49,2,0
123637,14,25,1,0
123638,14,51,1,1
123639,14,37,3,1
123640,14,44,1,0
123641,14,8,3,1
123642,14,46,1,0
123643,14,28,3,0
123644,14,39,2,1
123645,14,33,1,0
123646,14,24,3,0
123647,14,52,2,1
123648,14,53,2,0
123649,14,41,1,0
123650,14,38,1,0
123651,14,60,2,1
123652,14,50,1,0
123653,14,70,1,0
123654,14,39,2,0
123655,14,54,1,0
123656,14,35,2,1
123657,14,58,2,0
123658,60,35,1,0
123659,14,55,2,1
123660,14,42,3,1
123661,14,44,2,0
123662,14,59,2,0
123663,14,26,3,1
123664,14,80,2,0
123665,14,27,1,1
123666,14,52,2,0
123667,14,56,1,1
123668,14,54,1,0
123669,14,58,1,1
123670,14,44,1,0
123671,14,26,3,0
123672,14,42,1,0
123673,14,40,3,1
123674,14,46,1,1
123675,14,44,1,0
123676,14,36,2,0
123677,14,36,3,0
123678,14,45,1,0
123679,14,28,3,0
123680,14,36,1,0
123681,14,43,1,0
123682,14,60,1,1
123683,14,36,1,0
123684,14,65,2,1
123685,14,46,2,0
123686,14,44,3,1
123687,14,44,3,1
123688,25,33,1,1
123689,12,26,2,1
123690,14,42,2,1
123691,14,42,3,1
123692,14,60,1,1
123693,14,22,1,0
123694,14,61,1,0
123695,14,34,1,0
123696,14,36,1,0
123697,14,82,1,1
123698,14,53,3,1
123699,22,46,2,0
123700,22,46,2,0
123701,22,35,1,0
123702,14,32,2,0
123703,22,71,2,0
123704,14,27,2,0
123705,14,23,3,1
123706,14,42,3,1
123707,14,42,3,1
123708,6,76,1,0
123709,49,47,1,0
123710,49,57,2,1
123711,22,70,2,0
123712,22,64,3,0
123713,14,70,1,0
123714,14,35,2,1
123715,14,42,3,0
123716,14,55,1,0
123717,14,18,1,0
123718,14,65,2,0
123719,14,32,2,0
123720,14,27,2,1
123721,14,35,1,1
123722,14,42,3,1
123723,36,67,1,0
123724,14,37,1,0
123725,22,26,1,0
123726,14,51,1,0
123727,14,51,2,0
123728,14,41,3,0
123729,22,52,1,0
123730,14,45,1,0
123731,14,64,3,1
123732,31,40,3,0
123733,14,22,3,0
123734,22,60,1,1
123735,22,53,3,0
123736,22,54,2,0
123737,22,35,1,0
123738,22,40,3,1
123739,22,59,1,0
123740,22,44,3,1
123741,22,71,2,0
123742,22,49,2,1
123743,14,26,1,0
123744,14,35,1,0
123745,14,33,1,0
123746,14,27,1,0
123747,22,26,3,0
123748,14,70,2,0
123749,14,44,1,0
123750,14,54,2,0
123751,14,57,3,0
123752,14,27,3,0
123753,14,26,2,0
123754,22,35,1,0
123755,14,68,2,0
123756,14,38,1,1
123757,14,42,2,1
123758,14,52,1,0
123759,14,60,3,0
123760,14,73,2,0
123761,14,50,1,0
123762,14,44,2,0
123763,14,42,3,1
123764,14,30,2,0
123765,14,40,3,0
123766,14,52,1,1
