fecha_alta,estado_usuaria,edad,servicio,sexo
126128,22,43,1,0
126129,22,36,3,0
126130,14,54,3,0
126131,14,53,1,1
126132,14,33,1,0
126133,14,45,3,0
126134,22,42,1,0
126135,14,35,3,1
126136,22,49,1,0
126137,14,23,1,1
126138,14,38,1,1
126139,14,23,1,1
126140,14,47,1,1
126141,14,44,3,0
126142,14,50,1,0
126143,14,42,3,0
126144,14,23,1,1
126145,14,36,1,0
126146,14,60,1,0
126147,14,33,3,0
126148,14,40,1,1
126149,14,12,3,0
126150,14,26,3,0
126151,14,48,1,0
126152,22,49,3,0
126153,14,45,1,1
126154,14,77,3,0
126155,14,63,3,1
126156,14,40,1,1
126157,22,58,1,0
126158,14,30,1,1
126159,14,40,2,0
126160,14,27,1,0
126161,14,50,3,0
126162,14,33,1,0
126163,14,23,1,0
126164,48,18,3,0
126166,48,43,3,1
126167,22,35,3,0
126168,14,68,3,0
126169,14,21,1,0
126170,14,60,3,0
126171,14,56,1,1
126172,22,37,2,0
126173,14,37,1,0
126174,14,30,1,0
126175,14,65,1,0
126176,14,23,1,0
126177,14,64,1,1
126178,14,43,1,1
126179,14,27,1,0
126180,14,61,3,0
126181,14,70,1,1
126182,14,64,1,1
126183,14,27,3,1
126184,14,28,1,0
126185,14,33,3,0
126186,22,50,1,1
126187,14,23,1,1
126188,14,63,1,0
126189,14,29,1,0
126190,14,33,1,0
126191,14,37,2,1
126192,14,42,3,1
126193,14,37,2,0
126194,14,30,1,0
126195,14,64,1,1
126196,22,24,3,1
126197,14,70,1,0
126198,14,80,2,0
126199,22,49,2,0
126200,22,33,1,1
126201,14,35,3,1
126202,14,39,1,0
126203,49,58,3,0
126204,14,27,2,1
126205,14,40,3,1
126206,14,59,2,0
126207,14,40,3,1
126208,22,36,1,0
126209,14,52,3,1
126210,14,45,2,0
126211,22,65,2,1
126212,14,53,3,0
126213,14,43,1,1
126214,14,68,2,0
126215,14,25,2,0
126217,14,78,2,0
126218,14,40,3,0
126219,14,50,3,1
126220,14,44,2,1
126221,14,40,2,0
126222,14,46,3,0
126223,14,38,3,1
126224,22,42,3,1
126225,14,57,3,1
126226,14,40,2,0
126227,60,44,1,0
126228,36,49,1,0
126229,22,39,1,0
126230,14,55,3,0
126231,14,34,1,0
126232,14,50,3,1
126233,49,31,1,1
126234,27,59,3,1
126235,14,28,2,0
126236,14,49,1,1
126237,22,43,2,1
126239,14,51,1,1
126240,14,32,1,1
126241,14,38,1,1
126242,14,24,3,1
126243,48,54,3,1
126244,48,54,3,1
126245,14,69,1,1
126246,14,28,1,0
126247,14,54,3,1
126248,14,65,2,1
126249,14,54,3,0
126250,14,51,1,1
126251,22,49,3,0
126252,22,44,3,0
126253,14,45,1,0
126254,14,58,1,0
126255,14,40,2,0
126256,14,50,3,1
126257,14,47,3,0
126258,14,42,3,1
126259,22,50,1,0
126260,14,51,3,1
126261,14,56,1,1
126262,14,59,1,1
126263,14,43,3,1
126264,14,56,1,1
126265,14,70,1,1
126266,14,41,1,1
126267,14,42,3,1
126268,14,61,3,0
126269,14,33,3,1
126270,14,37,3,1
126271,22,26,3,0
126272,14,35,1,0
126273,14,42,1,1
126274,14,72,3,0
126275,14,46,3,0
126276,14,40,1,0
126277,14,29,3,1
126278,22,44,1,1
126279,14,56,1,1
126280,14,51,1,1
126281,14,55,1,0
126282,14,58,3,0
126283,14,41,1,0
126284,14,50,3,1
126285,14,43,3,1
126286,14,43,1,0
126287,14,23,1,0
126288,14,42,3,1
126289,14,42,3,1
126290,14,35,1,0
126291,14,37,3,1
126292,14,44,3,0
126293,14,74,1,0
126294,14,75,1,1
126295,14,81,2,0
126296,14,53,1,0
126297,14,37,3,1
126298,14,50,1,0
126299,14,71,3,1
126300,22,54,1,1
126301,14,26,1,1
126302,14,41,1,0
126303,22,64,1,0
126304,22,46,1,0
126305,14,77,1,0
126306,22,42,3,0
126307,14,47,1,0
126308,22,30,3,0
126309,14,30,3,0
126310,14,47,1,1
126311,22,42,1,1
126312,14,30,3,0
126313,27,27,3,0
126314,14,51,3,1
126315,14,38,1,0
126316,14,24,3,0
126317,14,26,1,1
126318,36,39,1,0
126319,14,42,1,1
126320,14,25,1,0
126321,14,26,3,0
126322,14,34,1,0
126323,14,49,3,0
126324,14,39,1,1
126325,14,25,3,0
126326,22,27,3,1
126327,22,28,3,0
126328,14,59,3,0
126329,14,43,1,1
126330,25,42,1,0
126331,14,59,3,0
126332,14,34,1,0
126333,22,32,1,1
126334,14,35,1,0
126335,14,45,1,1
126336,14,34,1,0
126337,36,49,1,0
126338,14,23,1,0
126339,14,47,3,0
126340,14,74,1,0
126341,14,44,1,0
126342,14,49,1,0
126343,14,61,1,0
126344,14,27,3,0
126345,14,45,1,1
126346,14,18,3,0
126347,27,49,3,0
126348,14,23,1,0
126349,14,23,1,0
126350,14,45,3,1
126351,22,63,1,0
126352,14,47,1,0
126353,49,34,3,1
126354,14,23,3,0
126355,14,33,1,0
126356,22,27,3,1
126357,22,50,1,0
126358,14,43,3,1
126359,22,27,2,1
126360,14,23,1,1
126361,22,40,2,0
126362,14,49,2,0
126363,14,50,2,0
126364,14,42,1,1
126365,14,30,2,0
126366,22,59,2,1
126367,14,61,1,0
126368,14,42,3,1
126369,14,45,1,1
126370,27,45,1,1
126371,14,23,1,0
126372,14,26,1,0
126373,14,38,3,0
126374,14,38,1,1
126375,14,39,2,0
126376,14,40,2,1
126377,14,31,3,1
126378,14,49,3,1
126379,14,23,1,0
126380,14,23,1,0
126381,14,23,1,0
126382,14,58,2,0
126383,22,50,3,0
126384,14,31,1,0
126385,14,50,1,1
126386,14,76,2,1
126387,22,34,2,0
126388,14,52,1,1
126389,14,23,2,0
126390,14,42,2,1
126391,14,27,3,0
126392,14,32,2,0
126393,14,40,1,0
126394,22,61,3,1
126395,14,43,1,1
126396,22,34,1,0
126397,14,21,2,1
126398,14,41,2,0
126399,22,35,1,0
126400,14,37,3,1
126401,49,31,1,1
126402,14,32,3,1
126403,14,52,3,1
126404,14,58,2,0
126405,14,67,1,0
126406,14,47,1,0
126407,14,55,1,0
126408,14,27,2,1
126409,15,52,2,1
126410,22,28,3,1
126412,22,52,2,1
126413,14,91,2,1
126414,14,23,1,0
126415,14,72,1,0
126416,14,21,3,1
126417,22,67,2,0
126418,14,62,2,0
126419,22,58,2,0
126420,14,40,3,0
126421,25,35,1,1
126422,14,27,1,1
126423,14,53,3,1
126424,22,25,3,1
126425,14,38,2,0
126426,14,51,1,1
126427,14,45,1,0
126428,14,57,1,1
126429,14,35,3,0
126430,14,63,3,0
126431,14,57,2,0
126432,14,53,3,1
126433,14,72,2,0
126434,14,72,1,1
126435,36,49,1,0
126436,22,43,3,1
126437,14,26,3,1
126438,22,42,3,0
126439,14,43,1,0
126440,14,43,1,0
126441,14,62,1,1
126442,14,45,1,0
126443,22,21,3,0
126444,22,45,1,0
126445,14,50,3,0
126446,14,26,3,1
126447,14,31,1,0
126448,14,49,3,0
126449,14,62,3,0
126450,14,30,2,1
126451,14,46,2,1
126452,14,84,2,0
126453,49,64,3,0
126454,14,34,2,1
126455,22,51,1,1
126456,14,44,1,0
126457,14,49,2,0
126458,14,40,2,1
126459,14,83,2,0
126460,14,55,1,0
126461,22,51,3,1
126462,22,66,1,1
126463,14,67,2,0
126464,14,70,1,1
126465,22,39,2,0
126466,14,79,2,0
126467,14,64,2,0
126468,14,37,2,0
126469,14,55,1,1
126470,14,44,3,0
126471,14,42,3,1
126472,14,61,2,1
126473,14,58,2,0
126474,14,68,2,0
126475,22,35,2,0
126476,22,52,3,0
126477,14,36,2,0
126478,14,59,1,1
126479,14,46,3,0
126480,14,40,1,0
126481,14,50,3,1
126482,14,48,1,1
126483,14,43,1,0
126484,14,38,2,0
126485,25,36,3,1
126486,14,57,2,1
126487,22,44,1,0
126488,22,25,3,1
126489,14,66,1,1
126490,22,53,3,0
126491,14,23,1,0
126492,14,59,1,0
126493,51,26,2,0
126494,14,52,1,0
126495,14,38,1,0
126496,44,41,3,0
126497,22,47,1,1
126498,14,20,1,0
126499,14,43,1,1
126500,14,39,2,0
126501,14,52,3,0
126502,14,27,2,1
126503,14,42,3,1
126504,14,27,2,0
126505,22,38,1,0
126506,14,42,3,1
126507,22,57,1,1
126508,22,31,3,1
126509,14,24,1,1
126510,22,36,3,1
126511,14,73,2,0
126512,14,49,1,0
126513,22,52,1,0
126514,14,34,1,0
126515,14,52,2,0
126516,15,46,3,1
126517,14,75,2,0
126518,14,76,2,0
126519,14,50,2,1
126520,14,30,2,1
126521,14,52,2,0
126522,14,37,3,0
126523,14,66,2,1
126524,14,38,2,0
126525,22,26,1,0
126526,44,27,2,0
126527,36,49,3,0
126528,14,29,2,0
126529,14,43,2,1
126530,14,74,2,0
126531,22,52,2,0
126532,14,52,3,1
126533,14,44,2,0
126534,14,31,2,1
126535,14,69,2,0
126536,14,28,3,0
126537,14,32,1,1
126538,14,19,1,0
126539,14,59,2,0
126540,14,35,3,0
126541,22,59,1,1
126542,14,42,3,1
126543,14,38,3,0
126544,22,34,2,1
126545,22,43,2,1
126547,14,53,1,0
126548,14,32,3,0
126549,22,55,3,0
126550,14,54,3,0
126551,14,52,2,1
126552,14,41,2,0
126553,14,29,1,1
126554,14,63,2,1
126555,14,61,3,0
126556,14,25,2,0
126557,14,48,2,0
126558,14,54,3,1
126559,14,38,1,1
126560,14,38,3,1
126561,14,51,2,0
126562,14,59,2,0
126563,22,68,2,0
126564,14,30,1,0
126565,14,43,1,0
126566,14,23,3,1
126567,14,42,3,1
126568,14,47,1,1
126569,22,20,3,1
126570,44,41,3,0
126571,14,45,3,0
126572,14,54,3,1
126573,14,42,2,1
126575,22,53,2,0
126576,22,51,1,0
126577,14,73,2,0
126578,14,46,1,0
126579,14,52,2,0
126580,14,54,3,1
126582,14,57,2,0
126584,14,43,1,0
126585,22,48,2,1
126586,14,23,1,0
126587,14,56,1,0
126588,14,53,3,0
126589,14,54,3,1
126590,14,31,2,0
126591,14,24,1,0
126592,22,51,2,0
126594,14,42,3,1
126595,14,36,1,0
126596,14,42,3,1
126597,60,26,2,1
126598,22,53,2,0
126599,14,44,3,1
126600,14,63,3,1
126601,14,20,2,1
126602,14,29,2,0
126603,22,51,1,0
126604,8,22,3,1
126605,14,57,1,0
126606,14,57,2,0
126607,14,53,3,1
126608,14,21,2,0
126609,14,52,1,0
126610,14,39,1,0
126611,14,22,1,0
126612,22,52,2,0
126613,14,12,2,1
126614,14,38,1,0
126615,14,28,1,0
126616,14,48,2,1
126617,14,51,1,0
126618,14,53,3,0
126620,14,45,1,0
126621,65,74,1,1
126622,14,48,1,1
126623,14,46,2,0
126624,14,21,2,0
126625,14,42,3,1
126626,22,78,2,0
126627,14,47,1,0
126628,22,64,2,0
126629,14,45,2,1
126630,14,46,1,0
126631,16,32,1,1
126632,14,20,3,1
126633,14,16,3,0
126634,14,48,2,0
126635,14,64,2,0
126636,6,45,1,1
126637,14,48,2,1
126638,14,42,2,1
126639,22,41,1,1
126640,22,79,3,1
126641,14,35,2,0
126644,14,38,1,0
126645,14,57,2,0
126646,14,30,2,1
126647,14,25,2,1
126648,22,35,3,1
126649,14,22,3,0
126650,14,50,2,1
126651,22,48,2,1
126652,14,54,2,0
126653,14,58,1,1
126654,14,50,3,0
126655,22,65,3,1
126656,14,43,2,0
126657,22,27,1,1
126658,14,55,1,1
126659,14,38,2,1
126660,14,41,1,1
126661,14,40,1,0
126662,14,50,2,0
126664,14,63,1,0
126665,14,41,1,1
126666,22,20,3,1
126667,14,67,2,0
126668,22,50,1,0
126669,14,52,3,0
126670,14,45,1,0
126671,14,51,2,0
126672,14,24,2,0
126673,14,52,3,1
126674,14,50,3,1
126675,14,50,2,1
126676,22,44,1,1
126677,14,56,1,0
126678,14,80,2,0
126679,14,29,2,0
126680,14,65,1,0
126681,14,68,1,1
126682,14,44,2,1
126683,14,65,3,1
126684,14,40,2,0
126685,22,58,2,0
126686,14,36,2,0
126687,14,54,3,1
126688,14,40,2,1
126689,22,28,1,1
126690,14,42,1,1
126691,14,39,1,1
126692,14,43,1,1
126693,14,86,2,0
126694,14,54,3,1
126695,27,59,2,0
126696,14,49,2,0
126697,14,63,2,1
126698,14,66,1,0
126699,14,55,1,0
126700,14,61,2,0
126701,14,81,2,1
126702,14,65,3,1
126703,14,62,1,1
126704,14,59,3,0
126705,14,55,1,0
126706,14,53,3,1
126707,14,55,1,0
126708,14,24,1,0
126709,14,52,1,0
126710,14,62,3,0
126711,14,39,1,0
126712,14,48,1,1
126713,14,38,1,1
126714,14,54,3,1
126715,14,28,2,0
126716,14,47,3,0
126717,14,32,2,1
126718,14,44,1,1
126719,14,61,1,0
126720,14,56,1,0
126721,14,42,3,1
126722,14,61,2,1
126723,14,69,2,1
126724,14,40,2,1
126725,31,48,3,0
126726,14,42,3,1
126727,14,42,2,0
126728,14,53,1,0
126729,14,63,1,0
126730,14,42,1,1
126731,14,56,2,0
126732,14,32,1,0
126733,14,41,3,0
126734,14,42,3,1
126735,14,33,1,0
126736,14,20,1,0
126737,14,71,2,0
126738,14,56,2,0
126739,22,35,3,1
126740,14,23,1,0
126741,14,35,2,1
126742,22,60,2,1
126743,14,56,2,1
126744,14,60,2,0
126745,14,39,1,0
126746,14,64,3,0
126747,14,35,1,0
126748,22,58,1,1
126749,14,47,1,1
126750,14,51,1,1
126751,22,53,1,0
126752,14,60,1,0
126753,14,56,2,0
126754,14,54,1,0
126755,14,65,1,0
126756,14,22,2,1
126757,14,44,1,0
126758,14,61,2,0
126759,14,26,1,0
126760,14,41,2,0
126761,14,46,1,0
126762,14,39,1,1
126763,14,50,1,0
126764,14,42,2,1
126765,14,37,1,0
126766,14,38,2,1
126767,22,49,1,0
126768,27,45,1,0
126769,14,50,2,0
126770,14,42,1,1
126771,14,40,1,1
126772,14,45,1,1
126773,14,21,1,1
126774,14,72,1,1
126775,14,28,2,0
126776,14,72,1,1
126777,22,28,1,0
126778,14,41,1,1
126780,14,29,3,1
126781,14,61,2,0
126782,14,54,1,0
126783,14,40,1,0
126784,22,27,2,0
126785,14,52,2,1
126786,22,57,1,1
126787,14,30,1,0
126788,14,56,1,0
126789,14,46,1,0
126790,14,77,2,0
126791,22,69,1,0
126792,14,59,3,0
126793,22,38,2,1
126794,14,26,2,1
126795,14,54,3,0
126796,14,42,3,1
126797,14,52,1,0
126798,14,73,1,1
126799,22,87,2,1
126800,14,46,1,0
126801,14,42,1,0
126802,22,21,3,0
126803,14,62,2,0
126804,22,44,1,1
126805,14,50,1,0
126806,14,65,3,0
126807,14,50,1,1
126808,14,68,1,1
126809,14,37,3,0
126810,14,53,2,0
126811,14,42,1,0
126812,22,52,2,0
126813,14,40,1,0
126814,14,68,2,1
126815,14,60,2,1
126816,36,67,2,0
126817,14,45,2,0
126818,14,36,2,0
126819,22,58,3,0
126820,14,29,3,0
126821,14,59,3,0
126822,49,33,3,0
126823,14,53,3,1
126824,22,50,2,0
126825,14,74,1,1
126826,14,27,2,1
126827,14,38,2,0
126828,14,55,1,0
126829,14,27,3,0
126831,14,45,1,0
126832,22,45,1,0
126833,14,25,2,1
126834,14,78,2,0
126835,14,49,1,1
126836,14,54,3,0
126837,14,48,1,0
126838,14,23,2,0
126839,22,45,1,0
126840,14,52,2,1
126841,14,47,3,0
126842,14,50,2,1
126843,14,54,3,1
126844,22,61,1,0
126845,22,43,2,1
126846,14,58,1,0
126847,22,53,2,0
126848,14,51,2,0
126849,14,47,1,0
126850,22,44,2,0
126851,49,76,2,0
126852,14,57,3,0
126853,14,58,2,0
126854,14,45,1,1
126855,14,54,3,1
126856,14,47,2,0
126857,22,28,3,1
126858,14,38,2,0
126859,14,50,3,0
126860,14,45,1,0
126861,22,23,2,0
126862,14,64,3,0
126863,14,64,2,1
126864,22,52,2,0
126865,14,54,3,1
126866,14,62,1,0
126867,14,61,2,0
126868,14,40,3,1
126869,22,49,1,0
126870,14,48,1,0
126871,36,56,2,0
126872,14,56,1,0
126873,14,47,2,0
126874,14,25,2,1
126875,14,38,2,1
126876,14,34,2,0
126877,22,56,2,1
126878,14,32,2,0
126879,14,60,1,0
126880,14,23,1,1
126881,14,74,3,0
126882,14,26,2,0
126883,14,63,2,0
126884,14,34,1,0
126885,22,37,2,0
126886,22,34,1,1
126887,22,24,2,0
126888,22,41,3,1
126889,14,55,2,0
126890,49,31,3,1
126891,14,55,2,0
126892,14,63,1,0
126893,14,42,3,1
126894,22,65,3,1
126895,14,39,1,1
126896,22,62,3,1
126897,14,54,1,1
126898,22,65,3,1
126899,22,67,3,1
126900,14,70,1,1
126901,14,40,2,1
126902,22,47,1,1
126903,14,44,1,1
126904,22,36,2,0
126905,14,63,2,1
126906,14,26,2,0
126907,14,49,2,0
126908,14,58,1,0
126909,14,64,2,1
126910,22,37,3,1
126911,22,77,2,1
126912,14,41,1,1
126913,14,46,2,0
126914,22,34,3,1
126915,14,90,2,1
126916,14,56,1,1
126917,14,27,3,0
126918,14,50,1,0
126919,22,28,2,1
126920,14,31,2,0
126921,14,63,2,0
126923,14,53,3,0
126924,14,56,1,1
126925,22,63,3,1
126926,58,39,2,0
126927,14,61,1,0
126928,22,40,2,0
126929,14,34,1,0
126930,14,53,2,0
126931,22,45,3,1
126932,14,28,1,0
126933,50,27,3,0
126934,22,28,1,1
126935,14,36,2,1
126936,14,73,2,0
126937,14,55,1,0
126938,14,63,3,1
126940,14,45,2,1
126941,31,36,3,1
126942,14,43,1,1
126943,14,19,3,1
126944,14,42,3,1
126945,14,27,3,1
126946,14,28,1,0
126947,14,43,2,1
126948,14,42,3,1
126949,14,42,3,1
126950,14,57,1,0
126951,22,64,1,1
126952,14,50,1,1
126953,22,49,1,0
126954,14,41,3,0
126955,14,53,1,1
126956,36,49,1,0
126957,14,32,1,0
126958,14,42,3,1
126959,22,31,1,0
126960,14,71,2,1
126961,22,46,3,0
126962,14,53,2,0
126963,14,45,1,0
126964,22,54,1,0
126965,14,42,3,1
126966,14,34,2,0
126967,14,37,1,1
126968,14,50,1,1
126969,22,36,2,0
126970,22,56,2,0
126971,14,34,1,0
126972,14,42,3,1
126973,14,76,1,1
126974,14,40,3,0
126975,14,37,1,0
126976,22,34,2,1
126977,14,42,3,1
126978,14,50,1,0
126979,31,56,1,0
126980,14,40,1,1
126981,14,59,2,0
126982,14,31,1,0
126983,22,31,2,1
126984,22,42,1,1
126985,14,45,1,0
126986,14,56,2,0
126987,22,50,1,0
126988,14,47,2,0
126989,14,43,3,0
126990,14,65,1,0
126991,22,40,3,0
126992,14,52,1,1
126993,14,25,2,0
126994,22,52,2,0
126995,22,45,1,1
126996,22,35,1,1
126997,14,50,1,0
126998,22,52,1,1
126999,14,18,1,0
127000,14,25,3,0
127001,14,46,2,0
127002,14,60,1,1
127003,14,32,1,0
127004,14,63,2,1
127005,14,47,3,0
127006,22,34,3,0
127007,14,61,1,1
127008,14,30,1,0
127009,14,79,2,1
127010,14,27,2,0
127011,22,50,1,0
127012,14,58,3,1
127013,14,31,1,1
127014,22,65,1,0
127015,14,45,1,0
127016,14,47,1,0
127017,14,36,1,0
127018,14,29,1,0
127019,14,42,2,0
127020,14,62,2,0
127021,14,23,1,1
127022,14,25,1,0
127023,22,46,1,1
127024,14,39,1,1
127025,22,65,1,0
127026,14,50,1,1
127027,14,83,1,0
127028,14,54,1,0
127029,14,36,1,0
127030,22,60,2,0
127031,22,35,3,0
127032,14,62,2,0
127033,14,29,2,0
127036,14,42,2,0
127037,14,50,1,1
127038,14,22,3,0
127039,14,28,2,1
127040,14,43,1,1
127041,14,32,3,0
127042,22,40,1,0
127043,22,27,1,1
127044,14,28,2,1
127045,14,29,3,0
127046,14,38,1,1
127047,14,33,1,0
127048,22,23,2,1
127049,22,40,2,0
127050,14,26,1,0
127051,14,40,2,0
127052,22,38,3,0
127053,14,36,1,0
127054,14,22,3,0
127055,22,37,2,0
127056,14,22,3,0
127057,22,42,2,0
127058,22,67,2,0
127059,14,73,2,1
127060,14,55,2,1
127061,14,58,1,0
127062,14,43,1,0
127063,14,34,1,0
127064,14,57,3,0
127065,14,32,3,0
127066,22,27,2,0
127067,52,50,1,0
127068,22,46,1,0
127070,22,66,2,0
127071,14,22,3,0
127072,14,49,1,0
127073,22,42,1,1
127075,14,49,1,0
127076,14,62,1,1
127077,14,24,2,1
127078,14,61,2,0
127079,14,25,3,1
127080,14,76,3,0
127081,22,37,1,0
127082,14,43,3,0
127083,14,29,3,1
127084,22,57,2,1
127085,14,49,1,0
127086,14,46,1,0
127087,22,64,2,1
127088,22,38,3,0
127089,14,61,1,0
127090,22,40,2,1
127091,14,26,1,1
127092,14,38,2,0
127093,14,50,2,1
127094,14,45,2,0
127095,14,45,3,0
127097,14,46,3,0
127098,27,61,3,0
127099,22,42,2,0
127100,22,47,1,0
127101,14,59,3,0
127102,14,65,1,0
127103,22,69,2,0
127104,14,35,1,0
127105,6,41,1,1
127106,14,71,2,0
127107,14,42,3,1
127108,14,24,1,1
127109,27,47,1,0
127110,14,60,2,1
127111,22,35,1,1
127112,14,45,2,0
127113,14,42,1,0
127114,14,18,2,0
127117,14,32,1,0
127119,14,43,1,0
127120,14,23,2,1
127121,14,35,3,1
127122,14,26,2,1
127123,14,58,2,1
127124,14,58,1,0
127125,14,23,1,0
127126,14,38,2,0
127127,22,55,2,0
127129,14,45,2,1
127130,14,49,1,0
127131,14,52,2,0
127132,14,46,1,0
127133,14,69,2,0
127134,14,51,2,0
127135,48,23,3,0
127136,14,54,3,1
127137,22,33,2,0
127138,14,60,2,0
127139,22,62,1,1
127140,14,84,2,0
127141,22,25,1,0
127142,14,40,2,0
127143,14,56,1,0
127144,14,38,2,0
127145,14,26,1,0
127146,14,51,1,0
127147,14,37,1,1
127148,14,53,1,0
127149,14,37,3,1
127150,22,37,1,1
127151,14,37,2,0
127152,14,59,2,0
127153,14,54,2,0
127154,14,32,2,1
127155,14,22,3,0
127156,14,68,1,1
127157,14,47,2,0
127158,14,26,2,0
127159,22,34,1,0
127160,14,43,1,1
127161,22,40,2,0
127162,14,36,2,0
127163,14,42,1,1
127164,14,45,1,1
127165,14,39,2,0
127166,22,32,3,1
127167,14,41,2,0
127168,14,58,2,1
127169,14,64,2,0
127170,14,51,3,0
127171,14,30,3,0
127172,31,36,3,1
127173,14,39,2,0
127174,14,50,1,0
127175,14,51,3,1
127176,14,28,3,1
127177,14,47,1,1
127178,14,53,3,0
127179,22,42,2,0
127180,14,39,3,1
127181,22,71,2,0
127182,22,39,2,1
127183,14,35,2,0
127184,22,60,2,0
127185,22,56,2,1
127186,22,52,2,1
127187,14,52,2,0
127188,14,28,2,0
127189,14,27,1,0
127190,14,27,1,0
127191,14,25,1,0
127192,14,49,1,0
127193,14,27,1,0
127194,14,57,2,1
127195,14,42,1,0
127196,14,33,1,0
127197,22,68,2,0
127198,27,59,3,0
127199,27,59,2,0
127200,14,25,1,0
127201,22,43,3,0
127202,14,43,2,1
127203,22,43,3,1
127204,14,29,2,1
127205,14,42,3,1
127206,14,42,3,1
127207,14,67,1,1
127208,14,39,3,0
127209,14,42,3,1
127210,14,42,3,1
127211,14,42,3,1
127212,22,64,2,0
127213,14,40,1,0
127214,14,70,3,0
127215,14,33,1,0
127216,14,25,1,0
127217,22,40,2,0
127218,14,33,1,0
127219,14,39,1,0
127220,14,25,1,0
127221,22,45,2,0
127222,14,58,1,0
127223,14,62,1,1
127224,14,31,1,0
127225,22,45,2,0
127226,14,43,2,0
127227,14,53,2,0
127228,14,63,2,1
127229,14,32,1,1
127230,14,28,3,0
127231,14,44,1,0
127232,14,51,1,0
127233,14,35,1,1
127234,14,60,1,1
127235,14,58,1,0
127236,14,52,2,1
127237,14,30,2,0
127238,14,20,1,0
127239,14,54,1,1
127240,14,57,1,0
127241,22,43,3,1
127242,22,50,1,1
127243,14,68,2,0
127244,14,57,2,0
127245,14,43,3,1
127246,14,30,1,0
127247,14,38,3,0
127248,14,54,1,0
127249,14,32,1,1
127250,22,63,1,0
127251,14,42,2,0
127252,14,47,1,0
127253,14,52,2,0
127254,14,28,1,0
127255,14,43,1,0
127256,14,40,3,0
127257,14,45,1,0
127258,14,49,3,0
127259,22,37,3,0
127260,14,40,1,0
127261,14,31,2,0
127262,14,32,1,0
127263,14,50,2,0
127264,14,59,1,1
127265,14,53,2,1
127266,14,61,2,1
127267,14,42,2,1
127268,14,73,1,1
127269,14,67,1,0
127270,14,26,2,0
127271,14,25,2,0
127272,14,68,2,0
127273,14,43,2,1
127274,14,18,1,0
127275,22,52,3,0
127276,50,82,1,1
127277,22,65,2,0
127278,14,58,1,1
127279,14,67,3,0
127280,14,40,1,0
127281,14,50,2,0
127282,14,39,2,0
127283,14,42,1,0
127284,14,50,2,0
127285,14,35,1,0
127286,14,59,1,0
127287,14,45,3,0
127288,22,57,1,1
127289,22,24,1,0
127290,14,62,2,1
127291,14,54,3,1
127292,14,42,3,1
127293,14,26,3,0
127294,22,38,1,0
127295,22,51,3,1
127296,14,42,3,1
127297,22,65,3,0
127298,14,55,3,1
127299,14,55,3,1
127300,14,54,1,0
127301,14,29,3,0
127302,14,57,1,0
127303,14,35,1,0
127304,14,41,2,0
127305,14,65,2,0
127306,14,42,3,1
127307,14,53,3,0
127308,14,28,1,0
127309,14,35,1,1
127310,14,40,2,0
127311,14,31,1,0
127312,14,25,2,0
127313,14,29,1,1
127314,22,52,3,0
127315,22,26,1,1
127316,22,62,2,0
127317,14,30,2,0
127318,14,38,1,0
127319,14,52,2,0
127321,14,25,2,0
127322,14,70,2,1
127323,14,29,3,0
127324,14,61,1,0
127325,22,55,2,0
127326,22,52,2,0
127327,14,25,2,0
127328,22,48,3,0
127329,14,29,3,1
127330,22,45,1,0
127331,14,46,3,0
127332,14,53,3,0
127333,14,82,2,0
127334,14,38,3,0
127335,14,43,2,1
127336,22,52,2,0
127337,22,22,2,1
127338,22,45,2,0
127339,14,25,2,1
127340,14,38,1,0
127341,14,54,3,1
127342,14,26,2,1
127344,22,62,3,0
127345,14,45,3,0
127346,14,36,1,0
127347,22,38,1,0
127348,14,48,1,1
127349,22,39,2,0
127351,14,35,3,0
127352,14,57,2,0
127353,22,51,1,0
127354,14,47,2,1
127355,14,57,2,1
127356,14,43,1,0
127357,14,47,1,1
127358,22,52,1,0
127359,14,28,3,1
127360,14,64,2,0
127362,14,33,2,1
127363,14,54,2,1
127364,14,28,2,0
127365,27,35,3,1
127366,22,55,1,0
127368,14,47,3,1
127369,26,28,3,0
127370,22,45,2,1
127371,22,24,1,0
127372,14,55,2,1
127373,14,30,2,1
127374,14,54,3,0
127375,14,45,3,0
127376,22,35,1,0
127377,22,32,2,0
127378,14,48,2,1
127379,14,50,1,1
127380,22,32,2,1
127381,14,25,2,0
127382,14,32,2,1
127383,15,49,3,0
127384,22,22,3,1
127385,14,30,3,0
127386,14,48,1,0
127387,14,46,2,0
127388,14,35,1,0
127389,14,49,2,0
127390,14,48,1,1
127391,14,25,2,0
127392,14,30,1,1
127393,14,30,2,0
127394,14,41,2,1
127395,14,62,2,0
127396,14,38,3,0
127397,66,26,3,1
127398,14,49,1,1
127399,22,19,2,0
127400,14,39,2,0
127401,22,90,2,0
127402,22,62,2,0
127403,14,35,3,1
127404,55,37,3,1
127405,22,30,3,0
127406,14,40,2,0
127407,22,32,3,1
127408,14,62,2,0
127409,14,50,2,0
127410,22,41,2,0
127411,14,49,1,1
127412,22,32,2,0
127413,14,43,1,1
127414,27,59,2,0
127415,14,49,3,0
127416,14,40,1,0
127417,14,43,3,0
127418,14,21,2,1
127419,44,32,2,0
127420,22,27,3,1
127421,22,50,2,1
127422,14,46,1,1
127423,14,32,1,1
127424,14,43,1,1
127425,14,32,2,0
127426,22,27,2,0
127427,14,54,3,1
127428,22,52,3,0
